College,Topic,Count,URL,TopicForAuthors,first_Author,URL_forAuthor1,second_Author,URL_forAuthor2,third_Author,URL_forAuthor3
College of Liberal Arts & Sciences,new media,3,https:\/\/pages.charlotte.edu\/connections\/links\/new-media\/,general chemistry,Kathryn Asala,https://pages.charlotte.edu/connections/people/kathryn-asala/,Susan Michael,https://pages.charlotte.edu/connections/people/susan-michael/,Caryn Striplin,https://pages.charlotte.edu/connections/people/caryn-striplin/
College of Liberal Arts & Sciences,popular culture,3,https:\/\/pages.charlotte.edu\/connections\/links\/popular-culture\/,terrorism,Matthew Phillips,https://pages.charlotte.edu/connections/people/matthew-phillips/,Richard Leeman,https://pages.charlotte.edu/connections/people/richard-leeman/,,
College of Liberal Arts & Sciences,writing,3,https:\/\/pages.charlotte.edu\/connections\/links\/writing\/,film,William Davis,https://pages.charlotte.edu/connections/people/wsdavis/,Jay Morong,https://pages.charlotte.edu/connections/people/jmorong/,Mark Pizzato,https://pages.charlotte.edu/connections/people/mpizzato/
College of Liberal Arts & Sciences,american politics,3,https:\/\/pages.charlotte.edu\/connections\/links\/american-politics\/,small group communication,Carol Leeman,https://pages.charlotte.edu/connections/people/carol-leeman/,Sandy Hanson,https://pages.charlotte.edu/connections/people/sandy-hanson/,Debra Baker,https://pages.charlotte.edu/connections/people/debra-baker/
College of Liberal Arts & Sciences,social movements,3,https:\/\/pages.charlotte.edu\/connections\/links\/social-movements\/,education,Marissa Nesbit,https://pages.charlotte.edu/connections/people/mnesbit4/,Stephanie Potochnick,https://pages.charlotte.edu/connections/people/spotochn/,Victoria Rankin,https://pages.charlotte.edu/connections/people/vrankin1/
College of Liberal Arts & Sciences,molecular biology,3,https:\/\/pages.charlotte.edu\/connections\/links\/molecular-biology\/,new media,Robin Rothberg,https://pages.charlotte.edu/connections/people/robin-rothberg/,Alan Rauch,https://pages.charlotte.edu/connections/people/alan-rauch/,,
College of Liberal Arts & Sciences,archaeology,3,https:\/\/pages.charlotte.edu\/connections\/links\/archaeology\/,popular culture,"Jessica ""J.B."" Burke",https://pages.charlotte.edu/connections/people/jburke43/,Andrew Leventis,https://pages.charlotte.edu/connections/people/aleventi/,Jay Morong,https://pages.charlotte.edu/connections/people/jmorong/
College of Liberal Arts & Sciences,international relations,3,https:\/\/pages.charlotte.edu\/connections\/links\/international-relations\/,writing,Andrew Hartley,https://pages.charlotte.edu/connections/people/ajhartle/,Aaron Gwyn,https://pages.charlotte.edu/connections/people/aaron-gwyn/,Aaron Toscano,https://pages.charlotte.edu/connections/people/aaron-toscano/
College of Liberal Arts & Sciences,inflammation,3,https:\/\/pages.charlotte.edu\/connections\/links\/inflammation\/,american politics,Jason Windett,https://pages.charlotte.edu/connections/people/jwindett/,Mark Wilson,https://pages.charlotte.edu/connections/people/mark-wilson/,Jacqueline Chattopadhyay,https://pages.charlotte.edu/connections/people/jacqueline-chattopadhyay/
College of Liberal Arts & Sciences,diversity,3,https:\/\/pages.charlotte.edu\/connections\/links\/diversity\/,social movements,Elisabeth Paquette,https://pages.charlotte.edu/connections/people/epaquet1/,Crystal Eddins,https://pages.charlotte.edu/connections/people/ceddins/,Jason Black,https://pages.charlotte.edu/connections/people/jblac143/
College of Liberal Arts & Sciences,environmental history,3,https:\/\/pages.charlotte.edu\/connections\/links\/environmental-history\/,molecular biology,Tingting Xiang,https://pages.charlotte.edu/connections/people/txiang/,Colleen Eade,https://pages.charlotte.edu/connections/people/ceade/,Shan Yan,https://pages.charlotte.edu/connections/people/shan-yan/
College of Liberal Arts & Sciences,poetry,3,https:\/\/pages.charlotte.edu\/connections\/links\/poetry\/,archaeology,Simon Gibson,https://pages.charlotte.edu/connections/people/sgibso34/,J. Alan May,https://pages.charlotte.edu/connections/people/alan-may/,,
College of Liberal Arts & Sciences,public address,3,https:\/\/pages.charlotte.edu\/connections\/links\/public-address\/,international relations,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,Benjamin Radford,https://pages.charlotte.edu/connections/people/bradfor7/,Dale Smith,https://pages.charlotte.edu/connections/people/dale-smith/
College of Liberal Arts & Sciences,feminist theory,2,https:\/\/pages.charlotte.edu\/connections\/links\/feminist-theory\/,inflammation,Ian Marriott,https://pages.charlotte.edu/connections/people/ian-marriott/,Pinku Mukherjee,https://pages.charlotte.edu/connections/people/pinku-mukherjee/,Didier Dreau,https://pages.charlotte.edu/connections/people/didier-dreau/
College of Liberal Arts & Sciences,feminist philosophy,2,https:\/\/pages.charlotte.edu\/connections\/links\/feminist-philosophy\/,diversity,Mya Wilson,https://pages.charlotte.edu/connections/people/mwils211/,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,Chris Berry,https://pages.charlotte.edu/connections/people/cberry18/
College of Liberal Arts & Sciences,central nervous system,2,https:\/\/pages.charlotte.edu\/connections\/links\/central-nervous-system\/,environmental history,Erin Eldridge,https://pages.charlotte.edu/connections/people/eeldrid3/,Aaron Shapiro,https://pages.charlotte.edu/connections/people/aaron-shapiro/,Oscar De la Torre Cueva,https://pages.charlotte.edu/connections/people/oscar-de-la-torre-cueva/
College of Liberal Arts & Sciences,emancipation,2,https:\/\/pages.charlotte.edu\/connections\/links\/emancipation\/,poetry,D.Christopher Davis,https://pages.charlotte.edu/connections/people/d-christopher-davis/,Lara Vetter,https://pages.charlotte.edu/connections/people/lara-vetter/,,
College of Liberal Arts & Sciences,technology and society,2,https:\/\/pages.charlotte.edu\/connections\/links\/technology-and-society\/,public address,Jason Black,https://pages.charlotte.edu/connections/people/jblac143/,Richard Leeman,https://pages.charlotte.edu/connections/people/richard-leeman/,Daniel Grano,https://pages.charlotte.edu/connections/people/daniel-grano/
College of Liberal Arts & Sciences,aging,2,https:\/\/pages.charlotte.edu\/connections\/links\/aging\/,feminist theory,Ann Dils,https://pages.charlotte.edu/connections/people/adils/,Robin James,https://pages.charlotte.edu/connections/people/robin-james/,Elizabeth Gargano,https://pages.charlotte.edu/connections/people/elizabeth-gargano/
College of Liberal Arts & Sciences,music,2,https:\/\/pages.charlotte.edu\/connections\/links\/music\/,feminist philosophy,Shannon Sullivan,https://pages.charlotte.edu/connections/people/shannon-sullivan/,,,,
College of Liberal Arts & Sciences,postcolonial literature,2,https:\/\/pages.charlotte.edu\/connections\/links\/postcolonial-literature\/,central nervous system,Kristen Funk Johnson,https://pages.charlotte.edu/connections/people/kfunk/,Ian Marriott,https://pages.charlotte.edu/connections/people/ian-marriott/,Kenneth Bost,https://pages.charlotte.edu/connections/people/kenneth-bost/
College of Liberal Arts & Sciences,climate change,2,https:\/\/pages.charlotte.edu\/connections\/links\/climate-change\/,emancipation,John David Smith,https://pages.charlotte.edu/connections/people/john-david-smith/,Shepherd McKinley,https://pages.charlotte.edu/connections/people/shepherd-mckinley/,,
College of Liberal Arts & Sciences,southern culture,2,https:\/\/pages.charlotte.edu\/connections\/links\/southern-culture\/,technology and society,Bianca Reisdorf,https://pages.charlotte.edu/connections/people/breisdor/,Ritika Prasad,https://pages.charlotte.edu/connections/people/ritika-prasad/,,
College of Liberal Arts & Sciences,economic sociology,2,https:\/\/pages.charlotte.edu\/connections\/links\/economic-sociology\/,aging,John Nance,https://pages.charlotte.edu/connections/people/jcnance/,Kristen Funk Johnson,https://pages.charlotte.edu/connections/people/kfunk/,Cynthia Hancock,https://pages.charlotte.edu/connections/people/cynthia-hancock/
College of Liberal Arts & Sciences,ecocriticism,2,https:\/\/pages.charlotte.edu\/connections\/links\/ecocriticism\/,music,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,Joe Skillen,https://pages.charlotte.edu/connections/people/jskillen/,Jonah Elrod,https://pages.charlotte.edu/connections/people/jelrod6-2/
College of Liberal Arts & Sciences,fiber optics,2,https:\/\/pages.charlotte.edu\/connections\/links\/fiber-optics\/,postcolonial literature,Tanure Ojaide,https://pages.charlotte.edu/connections/people/tanure-ojaide/,,,,
College of Liberal Arts & Sciences,public relations,2,https:\/\/pages.charlotte.edu\/connections\/links\/public-relations\/,climate change,Liz McCormick,https://pages.charlotte.edu/connections/people/emccorm4/,Nadia Anderson,https://pages.charlotte.edu/connections/people/nander35/,Jacob Scheff,https://pages.charlotte.edu/connections/people/jscheff/
College of Liberal Arts & Sciences,history of technology,2,https:\/\/pages.charlotte.edu\/connections\/links\/history-of-technology\/,southern culture,Tamara Williams,https://pages.charlotte.edu/connections/people/twill260/,Karen Cox,https://pages.charlotte.edu/connections/people/karen-cox/,Paula Eckard,https://pages.charlotte.edu/connections/people/paula-eckard/
College of Liberal Arts & Sciences,China studies,2,https:\/\/pages.charlotte.edu\/connections\/links\/china-studies\/,economic sociology,Yang Cao,https://pages.charlotte.edu/connections/people/yang-cao/,,,,
College of Liberal Arts & Sciences,British literature,2,https:\/\/pages.charlotte.edu\/connections\/links\/british-literature\/,ecocriticism,Chris Jarrett,https://pages.charlotte.edu/connections/people/cjarret5/,Juan Meneses Naranjo,https://pages.charlotte.edu/connections/people/juan-meneses-naranjo/,Jennifer Munroe,https://pages.charlotte.edu/connections/people/jennifer-munroe/
College of Liberal Arts & Sciences,reconstruction,2,https:\/\/pages.charlotte.edu\/connections\/links\/reconstruction\/,fiber optics,Faramarz Farahi,https://pages.charlotte.edu/connections/people/faramarz-farahi/,Ishwar Aggarwal,https://pages.charlotte.edu/connections/people/ishwar-aggarwal/,,
College of Liberal Arts & Sciences,environment,2,https:\/\/pages.charlotte.edu\/connections\/links\/environment\/,public relations,Robin Rothberg,https://pages.charlotte.edu/connections/people/robin-rothberg/,Ashli Stokes,https://pages.charlotte.edu/connections/people/ashli-stokes/,,
College of Liberal Arts & Sciences,mass spectrometry,2,https:\/\/pages.charlotte.edu\/connections\/links\/mass-spectrometry\/,history of technology,Peter Thorsheim,https://pages.charlotte.edu/connections/people/peter-thorsheim/,Ritika Prasad,https://pages.charlotte.edu/connections/people/ritika-prasad/,,
College of Liberal Arts & Sciences,spanish american,2,https:\/\/pages.charlotte.edu\/connections\/links\/spanish-american\/,China studies,Yang Cao,https://pages.charlotte.edu/connections/people/yang-cao/,,,,
College of Liberal Arts & Sciences,domestic violence,2,https:\/\/pages.charlotte.edu\/connections\/links\/domestic-violence\/,British literature,Tony Jackson,https://pages.charlotte.edu/connections/people/tony-jackson/,,,,
College of Liberal Arts & Sciences,american west,2,https:\/\/pages.charlotte.edu\/connections\/links\/american-west\/,reconstruction,Kim Jones,https://pages.charlotte.edu/connections/people/kjones39/,John David Smith,https://pages.charlotte.edu/connections/people/john-david-smith/,Shepherd McKinley,https://pages.charlotte.edu/connections/people/shepherd-mckinley/
College of Liberal Arts & Sciences,biotechnology,2,https:\/\/pages.charlotte.edu\/connections\/links\/biotechnology\/,environment,Jonah Elrod,https://pages.charlotte.edu/connections/people/jelrod6-2/,Catty Dan Zhang,https://pages.charlotte.edu/connections/people/dzhang14/,Liz McCormick,https://pages.charlotte.edu/connections/people/emccorm4/
College of Liberal Arts & Sciences,emotion,2,https:\/\/pages.charlotte.edu\/connections\/links\/emotion\/,mass spectrometry,Brian Cooper,https://pages.charlotte.edu/connections/people/brian-cooper/,Andrew Truman,https://pages.charlotte.edu/connections/people/andrew-truman/,,
College of Liberal Arts & Sciences,argumentation,2,https:\/\/pages.charlotte.edu\/connections\/links\/argumentation\/,spanish american,Ann Gonzalez,https://pages.charlotte.edu/connections/people/ann-gonzalez/,,,,
College of Liberal Arts & Sciences,society,2,https:\/\/pages.charlotte.edu\/connections\/links\/society\/,domestic violence,Jennifer Hartman,https://pages.charlotte.edu/connections/people/jennifer-hartman/,Amy J Barsanti,https://pages.charlotte.edu/connections/people/amy-j-barsanti/,David R Langford,https://pages.charlotte.edu/connections/people/david-r-langford/
College of Liberal Arts & Sciences,women\u2019s studies,2,https:\/\/pages.charlotte.edu\/connections\/links\/womens-studies\/,american west,Steven Sabol,https://pages.charlotte.edu/connections/people/steven-sabol/,Benny Andres,https://pages.charlotte.edu/connections/people/benny-andres/,,
College of Liberal Arts & Sciences,criminal justice system,2,https:\/\/pages.charlotte.edu\/connections\/links\/criminal-justice-system\/,biotechnology,Matthew Parrow,https://pages.charlotte.edu/connections/people/matthew-parrow/,Sharon Bullock,https://pages.charlotte.edu/connections/people/sharon-bullock/,,
College of Liberal Arts & Sciences,adaptation,2,https:\/\/pages.charlotte.edu\/connections\/links\/adaptation\/,emotion,Sara Levens,https://pages.charlotte.edu/connections/people/sara-levens/,Myron Exum,https://pages.charlotte.edu/connections/people/myron-exum/,,
College of Liberal Arts & Sciences,violence,2,https:\/\/pages.charlotte.edu\/connections\/links\/violence\/,argumentation,Timothy Horne,https://pages.charlotte.edu/connections/people/timothy-horne/,Ronald Lunsford,https://pages.charlotte.edu/connections/people/ronald-lunsford/,,
College of Liberal Arts & Sciences,urban streams,2,https:\/\/pages.charlotte.edu\/connections\/links\/urban-streams\/,society,Jennifer Wallace,https://pages.charlotte.edu/connections/people/jwalla52/,Reginald Raymer,https://pages.charlotte.edu/connections/people/reginald-raymer/,Jonathan Marks,https://pages.charlotte.edu/connections/people/jonathan-marks/
